# Running gravitational simulaition with N = 2 bodies
#  m_1 = 1.9885e+30  m_2 = 5.9722e+24
# t  x_1  y_1  x_2  y_2
 0.00000e+00  3.00337e-06 -2.69681e-16 -1.00000e+00  8.97929e-11 
 1.88000e-02  2.98244e-06  3.53947e-07 -9.93031e-01 -1.17850e-01 
 1.89000e-02  2.98222e-06  3.55821e-07 -9.92957e-01 -1.18474e-01 
 1.90000e-02  2.98199e-06  3.57694e-07 -9.92883e-01 -1.19098e-01 
 1.91000e-02  2.98177e-06  3.59568e-07 -9.92808e-01 -1.19722e-01 
 1.92000e-02  2.98154e-06  3.61441e-07 -9.92732e-01 -1.20345e-01 
 1.93000e-02  2.98131e-06  3.63315e-07 -9.92656e-01 -1.20969e-01 
 1.94000e-02  2.98108e-06  3.65188e-07 -9.92580e-01 -1.21593e-01 
 1.95000e-02  2.98085e-06  3.67061e-07 -9.92504e-01 -1.22216e-01 
 1.96000e-02  2.98062e-06  3.68934e-07 -9.92427e-01 -1.22840e-01 
 1.97000e-02  2.98039e-06  3.70806e-07 -9.92349e-01 -1.23464e-01 
 1.98000e-02  2.98016e-06  3.72679e-07 -9.92271e-01 -1.24087e-01 
 1.99000e-02  2.97992e-06  3.74551e-07 -9.92193e-01 -1.24710e-01 
 2.00000e-02  2.97969e-06  3.76424e-07 -9.92115e-01 -1.25334e-01 
 2.01000e-02  2.97945e-06  3.78296e-07 -9.92036e-01 -1.25957e-01 
 2.02000e-02  2.97921e-06  3.80168e-07 -9.91956e-01 -1.26580e-01 
 2.03000e-02  2.97897e-06  3.82040e-07 -9.91877e-01 -1.27204e-01 
 2.04000e-02  2.97873e-06  3.83911e-07 -9.91797e-01 -1.27827e-01 
 2.05000e-02  2.97849e-06  3.85783e-07 -9.91716e-01 -1.28450e-01 
 2.06000e-02  2.97825e-06  3.87654e-07 -9.91635e-01 -1.29073e-01 
 2.07000e-02  2.97800e-06  3.89525e-07 -9.91554e-01 -1.29696e-01 
 2.08000e-02  2.97776e-06  3.91397e-07 -9.91472e-01 -1.30319e-01 
 2.09000e-02  2.97751e-06  3.93267e-07 -9.91390e-01 -1.30942e-01 
 2.10000e-02  2.97726e-06  3.95138e-07 -9.91308e-01 -1.31565e-01 
 2.11000e-02  2.97701e-06  3.97009e-07 -9.91225e-01 -1.32188e-01 
 2.12000e-02  2.97676e-06  3.98879e-07 -9.91141e-01 -1.32811e-01 
 2.13000e-02  2.97651e-06  4.00750e-07 -9.91058e-01 -1.33433e-01 
 2.14000e-02  2.97626e-06  4.02620e-07 -9.90974e-01 -1.34056e-01 
 2.15000e-02  2.97601e-06  4.04490e-07 -9.90889e-01 -1.34679e-01 
 2.16000e-02  2.97575e-06  4.06359e-07 -9.90805e-01 -1.35301e-01 
 2.17000e-02  2.97550e-06  4.08229e-07 -9.90719e-01 -1.35924e-01 
 2.18000e-02  2.97524e-06  4.10099e-07 -9.90634e-01 -1.36546e-01 
 2.19000e-02  2.97498e-06  4.11968e-07 -9.90548e-01 -1.37169e-01 
 2.20000e-02  2.97472e-06  4.13837e-07 -9.90461e-01 -1.37791e-01 
 2.21000e-02  2.97446e-06  4.15706e-07 -9.90375e-01 -1.38413e-01 
 2.22000e-02  2.97420e-06  4.17575e-07 -9.90287e-01 -1.39035e-01 
 2.23000e-02  2.97394e-06  4.19444e-07 -9.90200e-01 -1.39658e-01 
 2.24000e-02  2.97367e-06  4.21312e-07 -9.90112e-01 -1.40280e-01 
 2.25000e-02  2.97341e-06  4.23180e-07 -9.90024e-01 -1.40902e-01 
 2.26000e-02  2.97314e-06  4.25049e-07 -9.89935e-01 -1.41524e-01 
 2.27000e-02  2.97287e-06  4.26917e-07 -9.89846e-01 -1.42146e-01 
 2.28000e-02  2.97260e-06  4.28784e-07 -9.89756e-01 -1.42768e-01 
 2.29000e-02  2.97233e-06  4.30652e-07 -9.89666e-01 -1.43390e-01 
 2.30000e-02  2.97206e-06  4.32520e-07 -9.89576e-01 -1.44011e-01 
 2.31000e-02  2.97179e-06  4.34387e-07 -9.89485e-01 -1.44633e-01 
 2.32000e-02  2.97152e-06  4.36254e-07 -9.89394e-01 -1.45255e-01 
 2.33000e-02  2.97124e-06  4.38121e-07 -9.89303e-01 -1.45877e-01 
 2.34000e-02  2.97097e-06  4.39988e-07 -9.89211e-01 -1.46498e-01 
 2.35000e-02  2.97069e-06  4.41855e-07 -9.89119e-01 -1.47120e-01 
 2.36000e-02  2.97041e-06  4.43721e-07 -9.89026e-01 -1.47741e-01 
 2.37000e-02  2.97013e-06  4.45587e-07 -9.88933e-01 -1.48362e-01 
 2.38000e-02  2.96985e-06  4.47453e-07 -9.88840e-01 -1.48984e-01 
 2.39000e-02  2.96957e-06  4.49319e-07 -9.88746e-01 -1.49605e-01 
 2.40000e-02  2.96929e-06  4.51185e-07 -9.88652e-01 -1.50226e-01 
 2.41000e-02  2.96900e-06  4.53051e-07 -9.88557e-01 -1.50847e-01 
 2.42000e-02  2.96872e-06  4.54916e-07 -9.88462e-01 -1.51469e-01 
 2.43000e-02  2.96843e-06  4.56781e-07 -9.88367e-01 -1.52090e-01 
 2.44000e-02  2.96814e-06  4.58646e-07 -9.88271e-01 -1.52711e-01 
 2.45000e-02  2.96785e-06  4.60511e-07 -9.88175e-01 -1.53332e-01 
 2.46000e-02  2.96756e-06  4.62376e-07 -9.88078e-01 -1.53952e-01 
 2.47000e-02  2.96727e-06  4.64240e-07 -9.87981e-01 -1.54573e-01 
 2.48000e-02  2.96698e-06  4.66105e-07 -9.87884e-01 -1.55194e-01 
 2.49000e-02  2.96669e-06  4.67969e-07 -9.87786e-01 -1.55815e-01 
 2.50000e-02  2.96639e-06  4.69833e-07 -9.87688e-01 -1.56435e-01 
 2.51000e-02  2.96610e-06  4.71696e-07 -9.87590e-01 -1.57056e-01 
 2.52000e-02  2.96580e-06  4.73560e-07 -9.87491e-01 -1.57676e-01 
 2.53000e-02  2.96550e-06  4.75423e-07 -9.87392e-01 -1.58297e-01 
