-2.340876e+00 7.556177e-02 2.508863e-01 -2.101909e-01 4.149722e+00 2.388283e-01 5.037294e+00 5.065966e+00 
-2.354698e+00 6.069293e-03 2.579544e-01 -1.601403e-01 4.163543e+00 2.775078e-01 4.985078e+00 5.099965e+00 
-2.366462e+00 -6.353781e-02 2.635402e-01 -1.099207e-01 4.176216e+00 3.160819e-01 4.932507e+00 5.133407e+00 
-2.376185e+00 -1.331694e-01 2.676569e-01 -5.962125e-02 4.187746e+00 3.545487e-01 4.879585e+00 5.166284e+00 
-2.383888e+00 -2.027377e-01 2.703244e-01 -9.328729e-03 4.198138e+00 3.929063e-01 4.826313e+00 5.198590e+00 
-2.389602e+00 -2.721584e-01 2.715687e-01 4.087325e-02 4.207397e+00 4.311532e-01 4.772698e+00 5.230319e+00 
-2.393343e+00 -3.409712e-01 2.714255e-01 9.063036e-02 4.215488e+00 4.690785e-01 4.719038e+00 5.261292e+00 
-2.395192e+00 -4.098601e-01 2.699294e-01 1.404168e-01 4.222505e+00 5.070999e-01 4.664744e+00 5.291846e+00 
-2.395167e+00 -4.783719e-01 2.671180e-01 1.898856e-01 4.228406e+00 5.450061e-01 4.610116e+00 5.321802e+00 
-2.393314e+00 -5.464391e-01 2.630357e-01 2.389697e-01 4.233196e+00 5.827957e-01 4.555156e+00 5.351152e+00 
-2.389685e+00 -6.139988e-01 2.577301e-01 2.876073e-01 4.236880e+00 6.204674e-01 4.499868e+00 5.379890e+00 
-2.384365e+00 -6.806269e-01 2.512899e-01 3.354782e-01 4.239452e+00 6.578138e-01 4.444562e+00 5.407856e+00 
-2.377350e+00 -7.470068e-01 2.436960e-01 3.830594e-01 4.240947e+00 6.952460e-01 4.388630e+00 5.435353e+00 
-2.368722e+00 -8.127210e-01 2.350342e-01 4.300380e-01 4.241353e+00 7.325559e-01 4.332380e+00 5.462217e+00 
-2.358538e+00 -8.777263e-01 2.253592e-01 4.763714e-01 4.240675e+00 7.697420e-01 4.275815e+00 5.488442e+00 
-2.346856e+00 -9.419841e-01 2.147261e-01 5.220221e-01 4.238917e+00 8.068026e-01 4.218938e+00 5.514022e+00 
-2.333732e+00 -1.005460e+00 2.031900e-01 5.669569e-01 4.236086e+00 8.437359e-01 4.161752e+00 5.538949e+00 
-2.319309e+00 -1.067783e+00 1.908762e-01 6.109061e-01 4.232211e+00 8.803383e-01 4.104578e+00 5.563086e+00 
-2.303484e+00 -1.129616e+00 1.777029e-01 6.543306e-01 4.227254e+00 9.170123e-01 4.046787e+00 5.586693e+00 
